"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.305888951E0,-2.551321387E-1,-1.569021344E-1,4.225387573E-1
5.325791051E0,-1.548192501E-1,-2.881711721E-1,-2.433910370E-1
5.335871123E0,-7.801406831E-2,-3.194777369E-1,-4.960384369E-1
5.345910248E0,-9.308919311E-3,-3.225410581E-1,-4.074592590E-1
5.356007805E0,4.402291030E-2,-2.962597013E-1,-6.133937836E-2
5.366097417E0,7.928994298E-2,-2.122800946E-1,1.974315643E-1
5.385965251E0,1.792053878E-1,8.318012953E-2,-1.131019592E-1
5.396491505E0,2.737675309E-1,2.419685423E-1,-4.167480469E-1
5.415920101E0,2.504684329E-1,4.189850986E-1,-5.847024918E-1
5.435903904E0,9.822707623E-3,2.918098271E-1,-4.260406494E-1
5.446219737E0,-8.709716797E-2,1.285188794E-1,-3.828954697E-1
5.465976703E0,-2.763834298E-1,-2.176077962E-1,-2.902803421E-1
5.485883497E0,-2.170253545E-1,-3.697201014E-1,1.518793106E-1
5.495897398E0,-1.185603291E-1,-3.224957585E-1,7.401847839E-2
5.515809062E0,-8.877243102E-2,-1.426324248E-1,-1.732540131E-1
5.526305129E0,-1.697912961E-1,-7.874298096E-2,-2.083606720E-1
5.546007778E0,-2.623808980E-1,2.365857363E-2,-2.866668701E-1
5.565886227E0,-1.698046923E-1,1.606047153E-2,-3.534603119E-2
5.576245013E0,-9.023670107E-2,-5.294787884E-2,2.232637405E-1
5.595948804E0,1.616121382E-1,-2.870257497E-1,4.060401917E-1
5.615799244E0,3.760122359E-1,-4.314892888E-1,1.078014374E-1
5.626251235E0,4.185246825E-1,-4.609014392E-1,-1.000852585E-1
5.645981583E0,2.227895260E-1,-3.455216289E-1,-4.053144455E-1
5.656688134E0,6.239371747E-2,-2.171667218E-1,-5.133600235E-1
5.676265886E0,-2.810849249E-1,3.416564167E-1,-4.464216232E-1
5.695998332E0,-2.480798513E-1,5.546569228E-1,-3.233242035E-1
5.715822823E0,2.688874006E-1,1.066411972E0,-2.876663208E-2
5.725841827E0,4.556983113E-1,1.113053560E0,-9.340286255E-2
5.737933074E0,4.936119616E-1,1.036425471E0,-1.332416534E-1
5.756502017E0,1.536464989E-1,5.714821815E-1,-2.587223053E-2
5.776206271E0,-2.551497817E-1,-5.014869571E-2,-2.198715210E-1
5.795877985E0,-5.868318677E-1,-4.774287641E-1,-7.837409973E-1
5.815779508E0,-8.146048784E-1,-5.102963448E-1,-4.299077988E-1
5.835756776E0,-7.996890545E-1,-2.509921491E-1,-1.140699387E-1
5.845838725E0,-6.705233455E-1,-7.332408428E-2,-2.000894547E-1
5.856177721E0,-4.513384700E-1,9.183332324E-2,-2.563743591E-1
5.866800370E0,-1.130780801E-1,1.964375377E-1,-1.319055557E-1
5.886014596E0,5.674320459E-1,2.264845073E-1,3.722267151E-1
5.906038804E0,7.522569895E-1,1.257540584E-1,3.681335449E-1
5.925943306E0,4.373827875E-1,-6.451186538E-2,-2.195081711E-1
5.945819575E0,-9.358958155E-2,-2.428923249E-1,-2.508087158E-1
5.955836193E0,-1.625385731E-1,-2.451278865E-1,-2.889356613E-1
5.966220179E0,-1.836569011E-1,-2.356086075E-1,-3.293485641E-1
5.985926827E0,-1.097058877E-1,-1.456152499E-1,-3.705139160E-1
6.005883085E0,-8.093385026E-3,-9.627532959E-2,-3.423442841E-1
6.025767722E0,-1.117623970E-2,-1.318936348E-1,-2.413311005E-1
6.035853313E0,-4.177401215E-2,-1.467780471E-1,-2.076501846E-1
6.046262280E0,-7.762420177E-2,-1.757930517E-1,-1.871891022E-1
6.066130881E0,-1.223267913E-1,-1.790043116E-1,-1.092329025E-1
6.085833917E0,-9.933644533E-2,-1.146336198E-1,-7.818508148E-2
